tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	5467	0	live	PPARD	FAAR, NR1C2, NUC1, NUCI, NUCII, PPARB	peroxisome proliferator activated receptor delta	peroxisome proliferator-activated receptor delta|PPAR-beta|PPAR-delta|PPARD/MYO1D fusion|nuclear hormone receptor 1|nuclear receptor subfamily 1 group C member 2|peroxisome proliferator-activated receptor beta	6p21.31	6	NC_000006.12	35342558	35428180	plus	13	600409	
9606	Homo sapiens	5443	0	live	POMC	ACTH, CLIP, LPH, MSH, NPP, OBAIRH, POC	proopiomelanocortin	pro-opiomelanocortin|adrenocorticotropic hormone|adrenocorticotropin|alpha-MSH|alpha-melanocyte-stimulating hormone|beta-LPH|beta-MSH|beta-endorphin|beta-melanocyte-stimulating hormone|corticotropin-like intermediary peptide|corticotropin-lipotropin|gamma-LPH|gamma-MSH|lipotropin beta|lipotropin gamma|melanotropin alpha|melanotropin beta|melanotropin gamma|met-enkephalin|opiomelanocortin prepropeptide|pro-ACTH-endorphin|proopiomelanocortin preproprotein	2p23.3	2	NC_000002.12	25160860	25168580	minus	4	176830	
9606	Homo sapiens	1278	0	live	COL1A2	EDSARTH2, EDSCV, OI4	collagen type I alpha 2 chain	collagen alpha-2(I) chain|alpha 2 type I procollagen|alpha 2(I) procollagen|alpha 2(I)-collagen|alpha-2 type I collagen|collagen I, alpha-2 polypeptide|collagen of skin, tendon and bone, alpha-2 chain|collagen, type I, alpha 2|epididymis secretory sperm binding protein|type I procollagen	7q21.3	7	NC_000007.14	94394895	94431227	plus	52	120160	
9606	Homo sapiens	5294	0	live	PIK3CG	PI3CG, PI3K, PI3Kgamma, PIK3, p110gamma, p120-PI3K	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform|1-phosphatidylinositol 3-kinase|PI3-kinase subunit gamma|phosphatidylinositol 3 kinase gamma, p110 gamma|phosphatidylinositol 3-kinase catalytic 110-kD gamma|phosphatidylinositol-4,5-bisphosphate 3-kinase 110 kDa catalytic subunit gamma|phosphoinositide-3-kinase gamma catalytic subunit|ptdIns-3-kinase subunit gamma|ptdIns-3-kinase subunit p110-gamma|serine/threonine protein kinase PIK3CG	7q22.3	7	NC_000007.14	106865282	106908980	plus	15	601232	
9606	Homo sapiens	6591	0	live	SNAI2	SLUG, SLUGH, SLUGH1, SNAIL2, WS2D	snail family transcriptional repressor 2	zinc finger protein SNAI2|neural crest transcription factor SLUG|protein snail homolog 2|slug (chicken homolog), zinc finger protein|snail family zinc finger 2|snail homolog 2	8q11.21	8	NC_000008.11	48917598	48921429	minus	3	602150	
9606	Homo sapiens	890	0	live	CCNA2	CCN1, CCNA	cyclin A2	cyclin-A2|cyclin-A	4q27	4	NC_000004.12	121816444	121823883	minus	8	123835	
9606	Homo sapiens	186	0	live	AGTR2	AT2, ATGR2, MRX88	angiotensin II receptor type 2	type-2 angiotensin II receptor|angiotensin II type-2 receptor	Xq23	X	NC_000023.11	116170744	116174974	plus	3	300034	
9606	Homo sapiens	9839	0	live	ZEB2	HSPC082, SIP-1, SIP1, SMADIP1, ZFHX1B	zinc finger E-box binding homeobox 2	zinc finger E-box-binding homeobox 2|SMAD interacting protein 1|Smad-interacting protein 1|zinc finger homeobox 1b	2q22.3	2	NC_000002.12	144384081	144520119	minus	11	605802	
9606	Homo sapiens	7043	0	live	TGFB3	ARVD, ARVD1, LDS5, RNHF, TGF-beta3	transforming growth factor beta 3	transforming growth factor beta-3 proprotein|prepro-transforming growth factor beta-3	14q24.3	14	NC_000014.9	75958097	75983011	minus	8	190230	
9606	Homo sapiens	56616	0	live	DIABLO	DFNA64, SMAC	diablo IAP-binding mitochondrial protein	diablo homolog, mitochondrial|diablo-like protein|direct IAP-binding protein with low pI|second mitochondria-derived activator of caspase	12q24.31	12	NC_000012.12	122207662	122227456	minus	8	605219	
9606	Homo sapiens	59	0	live	ACTA2	ACTSA	actin alpha 2, smooth muscle	actin, aortic smooth muscle|actin, alpha 2, smooth muscle, aorta|alpha-cardiac actin|cell growth-inhibiting gene 46 protein	10q23.31	10	NC_000010.11	88935074	88991397	minus	10	102620	
9606	Homo sapiens	55000	0	live	TUG1	LINC00080, NCRNA00080, TI-227H	taurine up-regulated 1	taurine up-regulated 1|taurine upregulated gene 1	22q12.2	22	NC_000022.11	30969211	30979395	plus	4	614971	
9606	Homo sapiens	4086	0	live	SMAD1	BSP-1, BSP1, JV4-1, JV41, MADH1, MADR1	SMAD family member 1	mothers against decapentaplegic homolog 1|MAD, mothers against decapentaplegic homolog 1|Mad-related protein 1|SMAD, mothers against DPP homolog 1|TGF-beta signaling protein 1|mothers against DPP homolog 1|transforming growth factor-beta signaling protein 1	4q31.21	4	NC_000004.12	145481306	145559176	plus	12	601595	
9606	Homo sapiens	3783	0	live	KCNN4	DHS2, IK, IK1, IKCA1, KCA4, KCa3.1, SK4, hIKCa1, hKCa4, hSK4	potassium calcium-activated channel subfamily N member 4	intermediate conductance calcium-activated potassium channel protein 4|SKCa 4|SKCa4|intermediate-conductance Ca2+-activated K+ channel, KCa3.1|potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 4|potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4|putative Gardos channel|putative erythrocyte intermediate conductance calcium-activated potassium Gardos channel|small conductance calcium-activated potassium channel 4	19q13.31	19	NC_000019.10	43766533	43782139	minus	10	602754	
9606	Homo sapiens	5764	0	live	PTN	HARP, HB-GAM, HBBM, HBGF-8, HBGF8, HBNF, HBNF-1, NEGF1, OSF-1	pleiotrophin	pleiotrophin|heparin affin regulatory protein|heparin-binding brain mitogen|heparin-binding growth factor 8|heparin-binding growth-associated molecule|heparin-binding neurite outgrowth promoting factor|heparin-binding neurite outgrowth-promoting factor 1|osteoblast-specific factor 1|pleiotrophin (heparin binding growth factor 8, neurite growth-promoting factor 1)	7q33	7	NC_000007.14	137227341	137343733	minus	6	162095	
9606	Homo sapiens	9780	0	live	PIEZO1	DHS, FAM38A, LMPH3, LMPHM6, Mib	piezo type mechanosensitive ion channel component 1	piezo-type mechanosensitive ion channel component 1|family with sequence similarity 38, member A|membrane protein induced by beta-amyloid treatment	16q24.3	16	NC_000016.10	88715338	88785220	minus	51	611184	
9606	Homo sapiens	6423	0	live	SFRP2	FRP-2, SARP1, SDF-5	secreted frizzled related protein 2	secreted frizzled-related protein 2|SARP-1|sFRP-2|secreted apoptosis related protein 1|testicular tissue protein Li 170	4q31.3	4	NC_000004.12	153780591	153789083	minus	3	604157	
9606	Homo sapiens	7130	0	live	TNFAIP6	TSG-6, TSG6	TNF alpha induced protein 6	tumor necrosis factor-inducible gene 6 protein|TNF-stimulated gene 6 protein|hyaluronate-binding protein|tumor necrosis factor alpha-inducible protein 6|tumor necrosis factor, alpha induced protein 6|tumor necrosis factor-stimulated gene-6 protein	2q23.3	2	NC_000002.12	151357592	151380046	plus	6	600410	
9606	Homo sapiens	56848	0	live	SPHK2	SK 2, SK-2, SPK 2, SPK-2	sphingosine kinase 2	sphingosine kinase 2	19q13.33	19	NC_000019.10	48619409	48630407	plus	9	607092	
9606	Homo sapiens	23765	0	live	IL17RA	CANDF5, CD217, CDw217, IL-17RA, IL17R, IMD51, hIL-17R	interleukin 17 receptor A	interleukin-17 receptor A|IL-17 receptor A	22q11.1	22	NC_000022.11	17085000	17115693	plus	13	605461	
9606	Homo sapiens	7041	0	live	TGFB1I1	ARA55, HIC-5, HIC5, TSC-5	transforming growth factor beta 1 induced transcript 1	transforming growth factor beta-1-induced transcript 1 protein|androgen receptor coactivator 55 kDa protein|androgen receptor coactivator ARA55|androgen receptor-associated protein of 55 kDa|hydrogen peroxide-inducible clone 5 protein|hydrogen peroxide-inducible clone-5	16p11.2	16	NC_000016.10	31472152	31477960	plus	14	602353	
9606	Homo sapiens	51547	0	live	SIRT7	SIR2L7	sirtuin 7	NAD-dependent protein deacetylase sirtuin-7|NAD-dependent deacetylase sirtuin-7|NAD-dependent protein deacylase sirtuin-7|SIR2-like protein 7|regulatory protein SIR2 homolog 7|silent mating type information regulation 2, S.cerevisiae, homolog 7|sir2-related protein type 7|sirtuin type 7	17q25.3	17	NC_000017.11	81911939	81918176	minus	11	606212	
9606	Homo sapiens	64478	0	live	CSMD1	PPP1R24	CUB and Sushi multiple domains 1	CUB and sushi domain-containing protein 1|protein phosphatase 1, regulatory subunit 24	8p23.2	8	NC_000008.11	2935353	4995035	minus	73	608397	
9606	Homo sapiens	4053	0	live	LTBP2	C14orf141, GLC3D, LTBP3, MSPKA, MSTP031, WMS3	latent transforming growth factor beta binding protein 2	latent-transforming growth factor beta-binding protein 2|LTBP-2	14q24.3	14	NC_000014.9	74498183	74612593	minus	36	602091	
9606	Homo sapiens	7060	0	live	THBS4	TSP-4, TSP4	thrombospondin 4	thrombospondin-4	5q14.1	5	NC_000005.10	79991332	80083753	plus	27	600715	
9606	Homo sapiens	3219	0	live	HOXB9	HOX-2.5, HOX2, HOX2E	homeobox B9	homeobox protein Hox-B9|homeo box 2E|homeo box B9|homeobox protein Hox-2.5|homeobox protein Hox-2E	17q21.32	17	NC_000017.11	48621156	48626358	minus	2	142964	
9606	Homo sapiens	7375	0	live	USP4	UNP, Unph	ubiquitin specific peptidase 4	ubiquitin carboxyl-terminal hydrolase 4|deubiquitinating enzyme 4|ubiquitin carboxyl-terminal esterase 4|ubiquitin specific peptidase 4 (proto-oncogene)|ubiquitin specific protease 4 (proto-oncogene)|ubiquitin thioesterase 4|ubiquitin thiolesterase 4|ubiquitin-specific processing protease 4|ubiquitous nuclear protein homolog	3p21.31	3	NC_000003.12	49277144	49340053	minus	23	603486	
9606	Homo sapiens	89832	0	live	CHRFAM7A	CHRNA7, CHRNA7-DR1, D-10, NACHRA7	CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion	CHRNA7-FAM7A fusion protein|CHRNA7 (cholinergic receptor, nicotinic, alpha 7, exons 5-10) and FAM7A (family with sequence similarity 7A, exons A-E) fusion|CHRNA7 (cholinergic receptor, nicotinic, alpha polypeptide 7, exons 5-10) and FAM7A (family with sequence similarity 7A, exons A-E) fusion|Neuronal acetylcholine receptor subunit alpha-7|alpha 7 neuronal nicotinic acetylcholine receptor-FAM7A hybrid|alpha-7 nicotinic cholinergic receptor subunit	15q13.2	15	NC_000015.10	30360566	30393849	minus	12	609756	
9606	Homo sapiens	9248	0	live	GPR50	H9, Mel1c	G protein-coupled receptor 50	melatonin-related receptor	Xq28	X	NC_000023.11	151176584	151182855	plus	2	300207	
9606	Homo sapiens	9315	0	live	NREP	C5orf13, D4S114, P311, PRO1873, PTZ17, SEZ17	neuronal regeneration related protein	neuronal regeneration-related protein|neuronal protein 3.1|neuronal regeneration related protein homolog|protein p311	5q22.1	5	NC_000005.10	111728802	111976932	minus	9	607332	
9606	Homo sapiens	23339	0	live	VPS39	TLP, VAM6, hVam6p	VPS39 subunit of HOPS complex	vam6/Vps39-like protein|TRAP1-like protein|VPS39, HOPS complex subunit|vacuolar protein sorting 39 homolog	15q15.1	15	NC_000015.10	42158701	42208331	minus	28	612188	
9606	Homo sapiens	55082	0	live	ARGLU1		arginine and glutamate rich 1	arginine and glutamate-rich protein 1	13q33.3	13	NC_000013.11	106541673	106568164	minus	4	614046	
9606	Homo sapiens	81888	0	live	HYI	HT036	hydroxypyruvate isomerase (putative)	putative hydroxypyruvate isomerase|endothelial cell apoptosis protein E-CE1|hydroxypyruvate isomerase homolog	1p34.2	1	NC_000001.11	43450607	43454241	minus	9	619128	
